Latitude (WGS84),Longitude (WGS84),Arc length (m)
51.04690229426675,3.69304982318447,67.7
51.04690305298302,3.6930490537998937,67.8
51.04690380994099,3.693048280069001,67.9
51.046904565130795,3.6930475020019093,68.0
51.04690531854254,3.693046719608778,68.1
51.046906070166415,3.693045932899839,68.2
51.046906819992586,3.693045141885378,68.3
51.04690756801121,3.6930443465757223,68.4
51.046908314212565,3.6930435469812757,68.5
51.04690905858688,3.6930427431124797,68.6
51.04690980112442,3.693041934979846,68.7
51.046910541815485,3.693041122593937,68.8
51.04691128065038,3.693040305965369,68.9
51.04691201761948,3.693039485104815,69.0
51.046912752713126,3.693038660023001,69.1
51.04691348592174,3.693037830730714,69.2
51.046914217235695,3.693036997238787,69.3
51.04691494664549,3.6930361595581207,69.4
51.046915674141516,3.693035317699656,69.5
51.046916399714334,3.6930344716744,69.6
51.04691712335442,3.6930336214934063,69.7
51.04691784505235,3.6930327671677854,69.8
51.04691856479865,3.6930319087087105,69.9
51.04691928258396,3.6930310461273934,70.0
51.04691999839886,3.693030179435112,70.1
51.04692071223403,3.69302930864319,70.2
51.0469214240801,3.6930284337630126,70.3
51.046922133927794,3.693027554806014,70.4
51.04692284176783,3.6930266717836715,70.5
51.04692354759094,3.693025784707537,70.6
51.04692425138793,3.693024893589203,70.7
51.04692495314958,3.69302399844031,70.8
51.046925652866726,3.6930230992725606,70.9
51.046926350530214,3.693022196097706,71.0
51.046927046130925,3.6930212889275493,71.1
51.04692773965978,3.693020377773949,71.2
51.046928431107716,3.693019462648816,71.3
51.04692912046567,3.6930185435641008,71.4
51.04692980772468,3.6930176205318235,71.5
51.04693049287572,3.693016693564046,71.6
51.04693117590984,3.6930157626728817,71.7
51.04693185681814,3.693014827870498,71.8
51.0469325355917,3.693013889169113,71.9
51.04693321222164,3.693012946580995,72.0
51.04693388669916,3.693012000118463,72.1
51.04693455901539,3.69301104979388,72.2
51.046935229161576,3.6930100956196785,72.3
51.04693589712894,3.693009137608321,72.4
51.046936562908776,3.693008175772331,72.5
51.046937226492346,3.693007210124274,72.6
51.04693788787104,3.6930062406767785,72.7
51.04693854703614,3.6930052674425107,72.8
51.04693920397909,3.693004290434192,72.9
51.04693985869127,3.693003309664588,73.0
51.046940511164124,3.6930023251465167,73.1
51.04694116138914,3.69300133689285,73.2
51.04694180935781,3.6930003449165034,73.3
51.046942455061675,3.692999349230438,73.4
51.04694309849227,3.6929983498476635,73.5
51.04694373964124,3.692997346781254,73.6
51.04694437850013,3.692996340044304,73.7
51.04694501506065,3.692995329649986,73.8
51.046945649314466,3.692994315611492,73.9
51.04694628125328,3.692993297942084,74.0
51.04694691086883,3.6929922766550543,74.1
51.0469475381529,3.6929912517637615,74.2
51.04694816309728,3.6929902232815945,74.3
51.0469487856938,3.6929891912219923,74.4
51.04694940593432,3.692988155598443,74.5
51.04695002381077,3.6929871164244896,74.6
51.04695063931504,3.6929860737137097,74.7
51.04695125243909,3.6929850274797276,74.8
51.046951863174904,3.69298397773622,74.9
51.046952471514516,3.6929829244969095,75.0
51.046953077449956,3.6929818677755546,75.1
51.04695368097332,3.692980807585973,75.2
51.046954282076705,3.692979743942015,75.3
51.04695488075228,3.6929786768575847,75.4
51.046955476992196,3.6929776063466324,75.5
51.04695607078867,3.692976532423142,75.6
51.04695666213394,3.6929754551011555,75.7
51.04695725102025,3.6929743743947436,75.8
51.04695783743996,3.692973290318041,75.9
51.046958421385376,3.6929722028852137,76.0
51.04695900284885,3.69297111211047,76.1
51.04695958182282,3.6929700180080705,76.2
51.04696015829968,3.692968920592312,76.3
51.04696073227192,3.6929678198775364,76.4
51.04696130373203,3.6929667158781325,76.5
51.046961872672554,3.6929656086085285,76.6
51.04696243908603,3.692964498083192,76.7
51.04696300296508,3.6929633843166387,76.8
51.046963564302324,3.6929622673234324,76.9
51.04696412309042,3.6929611471181603,77.0
51.04696467932208,3.6929600237154725,77.1
51.04696523299001,3.6929588971300444,77.2
51.04696578408699,3.6929577673766016,77.3
51.04696633260582,3.6929566344699145,77.4
51.04696687853933,3.6929554984247828,77.5
51.04696742188038,3.69295435925606,77.6
51.04696796262188,3.692953216978631,77.7
51.04696850075673,3.692952071607428,77.8
51.046969036277936,3.692950923157414,77.9
51.04696956917849,3.692949771643607,78.0
51.04697009945142,3.692948617081051,78.1
51.04697062708978,3.6929474594848375,78.2
51.0469711520867,3.692946298870099,78.3
51.04697167443529,3.6929451352519975,78.4
51.04697219412876,3.6929439686457477,78.5
51.046972711160294,3.6929427990665893,78.6
51.04697322552314,3.6929416265298185,78.7
51.04697373721057,3.69294045105075,78.8
51.046974246215925,3.692939272644754,78.9
51.0469747525325,3.6929380913272274,79.0
51.046975256153694,3.6929369071136104,79.1
51.04697575707297,3.692935720019382,79.2
51.046976255283745,3.6929345300600565,79.3
51.0469767507795,3.692933337251185,79.4
51.04697724355376,3.6929321416083574,79.5
51.0469777336001,3.6929309431472013,79.6
51.046978220912116,3.6929297418833773,79.7
51.04697870548343,3.6929285378325867,79.8
51.046979187307734,3.6929273310105724,79.9
51.046979666378675,3.6929261214330964,80.0
51.04698014269004,3.692924909115975,80.1
51.04698061623558,3.692923694075051,80.2
51.046981087009115,3.6929224763261996,80.3
51.04698155500449,3.692921255885345,80.4
51.0469820202156,3.69292003276843,80.5
51.04698248263635,3.6929188069914494,80.6
51.04698294226071,3.692917578570412,80.7
51.04698339908266,3.6929163475213835,80.8
51.046983853096215,3.6929151138604457,80.9
51.04698430429547,3.6929138776037265,81.0
51.04698475267452,3.6929126387673783,81.1
51.04698519822751,3.692911397367601,81.2
51.0469856409486,3.6929101534206117,81.3
51.04698608083201,3.692908906942672,81.4
51.046986517872,3.6929076579500704,81.5
51.04698695206285,3.692906406459132,81.6
51.046987383398886,3.6929051524862118,81.7
51.046987811874466,3.6929038960477025,81.8
51.04698823748401,3.692902637160025,81.9
51.04698866022193,3.6929013758396283,82.0
51.0469890800827,3.692900112102998,82.1
51.04698949706086,3.6928988459666554,82.2
51.04698991115096,3.6928975774471473,82.3
51.046990322347554,3.6928963065610487,82.4
51.04699073064528,3.6928950333249695,82.5
51.04699113603882,3.6928937577555563,82.6
51.04699153852285,3.6928924798694798,82.7
51.04699193809214,3.6928911996834333,82.8
51.04699233474143,3.6928899172141527,82.9
51.04699272846558,3.692888632478407,83.0
51.046993119259426,3.6928873454929807,83.1
51.04699350711783,3.692886056274688,83.2
51.04699389203575,3.6928847648403904,83.3
51.04699427400816,3.692883471206961,83.4
51.04699465303008,3.692882175391305,83.5
51.04699502909652,3.6928808774103627,83.6
51.046995402202576,3.6928795772810963,83.7
51.04699577234339,3.6928782750204974,83.8
51.046996139514114,3.692876970645585,83.9
51.04699650370994,3.692875664173414,84.0
51.04699686492612,3.6928743556210497,84.1
51.04699722315793,3.6928730450055984,84.2
51.04699757840068,3.6928717323441913,84.3
51.04699793064973,3.692870417653985,84.4
51.0469982799005,3.6928691009521573,84.5
51.04699862614839,3.6928677822559197,84.6
51.04699896938889,3.692866461582509,84.7
51.04699930961751,3.6928651389491844,84.8
51.04699964682981,3.6928638143732293,84.9
51.046999981021386,3.6928624878719605,85.0
51.04700031218786,3.6928611594627148,85.1
51.04700064032489,3.6928598291628485,85.2
51.04700096542825,3.6928584969897575,85.3
51.047001287493615,3.6928571629608427,85.4
51.04700160651681,3.6928558270935463,85.5
51.04700192249367,3.6928544894053235,85.6
51.04700223542007,3.692853149913661,85.7
51.047002545291875,3.69285180863606,85.8
51.047002852105074,3.6928504655900585,85.9
51.04700315585568,3.692849120793207,86.0
51.04700345653967,3.692847774263077,86.1
51.04700375415313,3.69284642601727,86.2
51.047004048692195,3.6928450760734077,86.3
51.047004340153,3.6928437244491383,86.4
51.047004628531724,3.692842371162117,86.5
51.04700491382461,3.6928410162300396,86.6
51.04700519602793,3.6928396596706095,86.7
51.04700547513801,3.6928383015015602,86.8
51.04700575115117,3.6928369417406395,86.9
51.047006024063826,3.6928355804056188,87.0
51.04700629387238,3.692834217514292,87.1
51.047006295044206,3.6928342202009032,87.2
51.047006566024585,3.6928328599961717,87.3
51.04700683700495,3.6928314997914207,87.4
51.04700710798531,3.692830139586657,87.5
51.04700737896564,3.6928287793818773,87.6
51.04700764994596,3.692827419177082,87.7
51.047007920926255,3.69282605897227,87.8
51.04700819190655,3.6928246987674385,87.9
51.04700846288681,3.692823338562595,88.0
51.047008733867074,3.6928219783577347,88.1
51.04700900484732,3.6928206181528593,88.2
51.04700927582754,3.6928192579479675,88.3
51.047009546807736,3.692817897743058,88.4
51.04700981778793,3.6928165375381323,88.5
51.0470100887681,3.6928151773331925,88.6
51.04701035974827,3.692813817128237,88.7
51.04701063072841,3.692812456923265,88.8
51.04701090170855,3.692811096718276,88.9
51.04701117268865,3.6928097365132717,89.0
51.04701144366875,3.69280837630825,89.1
51.047011714648825,3.692807016103214,89.2
51.0470119856289,3.6928056558981623,89.3
51.04701225660894,3.6928042956930924,89.4
51.04701252758899,3.6928029354880088,89.5
51.047012798569,3.692801575282909,89.6
51.047013069548996,3.692800215077791,89.7
51.047013340528984,3.692798854872659,89.8
51.04701361150896,3.6927974946675093,89.9
51.047013882488905,3.6927961344623457,90.0
51.04701415346885,3.6927947742571656,90.1
51.04701442444877,3.6927934140519674,90.2
51.047014695428686,3.692792053846756,90.3
51.04701496640857,3.692790693641526,90.4
51.04701523738845,3.6927893334362816,90.5
51.04701550836832,3.6927879732310216,90.6
51.047015779348165,3.6927866130257456,90.7
51.04701605032797,3.692785252820452,90.8
51.047016321307794,3.6927838926151417,90.9
51.04701659228759,3.692782532409818,91.0
51.04701686326739,3.6927811722044783,91.1
51.047017134247135,3.692779811999121,91.2
51.047017405226896,3.6927784517937496,91.3
51.04701767620663,3.692777091588358,91.4
51.047017947186355,3.6927757313829543,91.5
51.04701821816604,3.6927743711775336,91.6
51.047018489145735,3.6927730109720978,91.7
51.04701876012541,3.692771650766645,91.8
51.04701903110506,3.692770290561175,91.9
51.04701930208469,3.692768930355689,92.0
51.04701957306432,3.6927675701501887,92.1
51.04701984404393,3.6927662099446725,92.2
51.047020115023514,3.6927648497391403,92.3
51.04702038600309,3.69276348953359,92.4
51.04702065698265,3.6927621293280244,92.5
51.04702092796221,3.6927607691224438,92.6
51.04702119894173,3.6927594089168476,92.7
51.04702146992123,3.692758048711235,92.8
51.047021740900746,3.692756688505605,92.9
51.047022011880216,3.692755328299961,93.0
51.04702228285969,3.6927539680942987,93.1
51.047022553839135,3.6927526078886226,93.2
51.047022824818576,3.6927512476829296,93.3
51.04702309579798,3.6927498874772198,93.4
51.0470233667774,3.6927485272714953,93.5
51.047023637756766,3.692747167065755,93.6
51.04702390873614,3.6927458068599965,93.7
51.04702417971551,3.6927444466542236,93.8
51.04702445069485,3.692743086448434,93.9
51.04702472167416,3.692741726242629,94.0
51.047024992653476,3.6927403660368086,94.1
51.04702526363277,3.692739005830971,94.2
51.04702553461205,3.6927376456251184,94.3
51.0470258055913,3.692736285419248,94.4
51.04702607657055,3.6927349252133634,94.5
51.04702634754978,3.692733565007462,94.6
51.047026618528996,3.6927322048015463,94.7
51.04702688950819,3.6927308445956117,94.8
51.047027160487374,3.692729484389661,94.9
51.047027431466546,3.692728124183697,95.0
51.047027702445696,3.692726763977716,95.1
51.047027973424825,3.692725403771719,95.2
51.04702824440394,3.6927240435657067,95.3
51.047028515383055,3.6927226833596745,95.4
51.047028786362134,3.69272132315363,95.5
51.047029057341206,3.6927199629475695,95.6
51.047029328320264,3.6927186027414924,95.7
51.04702959929931,3.6927172425354,95.8
51.04702987027832,3.692715882329289,95.9
51.047030141257345,3.692714522123163,96.0
51.04703041223632,3.692713161917022,96.1
51.047030683215304,3.6927118017108653,96.2
51.047030954194256,3.6927104415046927,96.3
51.04703122517321,3.692709081298502,96.4
51.04703149615214,3.6927077210922974,96.5
51.04703176713104,3.692706360886074,96.6
51.04703203810994,3.6927050006798376,96.7
51.04703230908883,3.6927036404735842,96.8
51.04703258006769,3.6927022802673144,96.9
51.04703285104654,3.6927009200610295,97.0
51.04703312202539,3.6926995598547268,97.1
51.047033393004206,3.69269819964841,97.2
51.047033663982994,3.692696839442076,97.3
51.047033934961796,3.692695479235726,97.4
51.04703420594056,3.6926941190293614,97.5
51.04703447691932,3.69269275882298,97.6
51.047034747898046,3.6926913986165815,97.7
51.04703501887678,3.692690038410168,97.8
51.047035289855486,3.6926886782037376,97.9
51.047035560834175,3.6926873179972928,98.0
51.04703583181284,3.692685957790831,98.1
51.047036102791516,3.6926845975843543,98.2
51.04703637377016,3.6926832373778593,98.3
51.0470366447488,3.692681877171349,98.4
51.0470369157274,3.692680516964824,98.5
51.047037186706,3.692679156758283,98.6
51.04703745768459,3.6926777965517257,98.7
51.047037728663156,3.6926764363451507,98.8
51.047037999641695,3.6926750761385603,98.9
51.047038270620234,3.6926737159319547,99.0
51.04703854159875,3.692672355725333,99.1
51.04703881257726,3.6926709955186965,99.2
51.047039083555745,3.6926696353120434,99.3
51.04703935453422,3.6926682751053703,99.4
51.047039625512674,3.6926669148986853,99.5
51.04703989649112,3.692665554691984,99.6
51.04704016746953,3.6926641944852667,99.7
51.04704043844795,3.6926628342785337,99.8
51.047040709426334,3.692661474071783,99.9
51.047040980404724,3.692660113865016,100.0
51.04704125138308,3.6926587536582347,100.1
51.04704152236143,3.692657393451437,100.2
51.047041793339744,3.692656033244624,100.3
51.04704206431807,3.6926546730377923,100.4
51.047042335296354,3.6926533128309473,100.5
51.047042606274644,3.692651952624084,100.6
51.04704287725291,3.692650592417207,100.7
51.04704314823117,3.6926492322103135,100.8
51.047043419209395,3.692647872003403,100.9
51.047043690187614,3.6926465117964766,101.0
51.04704396116582,3.692645151589534,101.1
51.04704423214401,3.6926437913825763,101.2
51.04704450312217,3.6926424311756025,101.3
51.047044774100335,3.6926410709686124,101.4
51.04704504507847,3.6926397107616067,101.5
51.04704531605661,3.6926383505545846,101.6
51.047045587034695,3.6926369903475456,101.7
51.047045858012794,3.6926356301404915,101.8
51.04704612899088,3.692634269933421,101.9
51.04704639996894,3.6926329097263353,102.0
51.047046670946976,3.6926315495192337,102.1
51.04704694192501,3.692630189312116,102.2
51.04704721290303,3.6926288291049807,102.3
51.04704748388102,3.69262746889783,102.4
51.047047754859,3.6926261086906638,102.5
51.047048025836965,3.6926247484834827,102.6
51.04704829681492,3.6926233882762847,102.7
51.047048567792864,3.6926220280690707,102.8
51.04704883877078,3.692620667861838,102.9
51.047049109748684,3.692619307654592,103.0
51.04704938072657,3.6926179474473306,103.1
51.047049651704455,3.692616587240053,103.2
51.04704992268229,3.6926152270327592,103.3
51.04705019366014,3.6926138668254476,103.4
51.04705046463797,3.69261250661812,103.5
51.04705073561577,3.6926111464107785,103.6
51.047051006593556,3.6926097862034206,103.7
51.04705127757134,3.6926084259960468,103.8
51.0470515485491,3.692607065788655,103.9
51.04705181952684,3.692605705581248,104.0
51.04705209050457,3.6926043453738258,104.1
51.0470523614823,3.6926029851663884,104.2
51.04705263245999,3.6926016249589346,104.3
51.04705290343767,3.692600264751463,104.4
51.04705317441533,3.692598904543977,104.5
51.04705344539299,3.6925975443364734,104.6
51.04705371637063,3.692596184128955,104.7
51.04705398734825,3.6925948239214215,104.8
51.04705425832584,3.69259346371387,104.9
51.04705452930344,3.692592103506304,105.0
51.04705480028101,3.6925907432987217,105.1
51.04705507125857,3.6925893830911223,105.2
51.047055342236106,3.6925880228835086,105.3
51.04705561321364,3.6925866626758768,105.4
51.047055884191145,3.692585302468231,105.5
51.04705615516863,3.6925839422605686,105.6
51.0470564261461,3.6925825820528893,105.7
51.047056697123566,3.6925812218451948,105.8
51.04705696810102,3.6925798616374834,105.9
51.04705723907844,3.6925785014297574,106.0
51.047057510055865,3.692577141222015,106.1
51.04705778103326,3.6925757810142565,106.2
51.04705805201065,3.6925744208064812,106.3
51.04705832298801,3.6925730605986895,106.4
51.04705859396536,3.692571700390883,106.5
51.047058864942684,3.692570340183061,106.6
51.047059135920016,3.6925689799752233,106.7
51.04705940689732,3.6925676197673685,106.8
51.0470596778746,3.6925662595594955,106.9
51.04705994885188,3.692564899351609,107.0
51.047060219829135,3.6925635391437064,107.1
51.04706049080637,3.692562178935788,107.2
51.0470607617836,3.6925608187278542,107.3
51.04706103276081,3.692559458519902,107.4
51.047061303738005,3.692558098311934,107.5
51.04706157471517,3.692556738103952,107.6
51.04706184569234,3.6925553778959537,107.7
51.04706211666948,3.69255401768794,107.8
51.04706238764662,3.692552657479908,107.9
51.04706265862373,3.69255129727186,108.0
51.04706292960083,3.6925499370637977,108.1
51.04706320057791,3.6925485768557187,108.2
51.04706347155497,3.6925472166476245,108.3
51.04706374253203,3.692545856439512,108.4
51.047064013509065,3.6925444962313856,108.5
51.04706428448608,3.6925431360232417,108.6
51.0470645554631,3.692541775815084,108.7
51.04706482644007,3.6925404156069095,108.8
51.047065097417054,3.692539055398717,108.9
51.047065368394,3.6925376951905102,109.0
51.04706563937095,3.692536334982288,109.1
51.04706591034788,3.692534974774048,109.2
51.04706618132478,3.692533614565793,109.3
51.04706645230168,3.6925322543575207,109.4
51.047066723278554,3.6925308941492343,109.5
51.04706699425542,3.6925295339409323,109.6
51.04706726523226,3.692528173732614,109.7
51.04706753620909,3.6925268135242773,109.8
51.04706780718592,3.692525453315925,109.9
51.0470680781627,3.6925240931075582,110.0
51.04706834913949,3.6925227328991763,110.1
51.04706862011625,3.692521372690777,110.2
51.04706889109301,3.692520012482361,110.3
51.04706916206975,3.692518652273929,110.4
51.04706943304646,3.6925172920654816,110.5
51.047069704023166,3.6925159318570198,110.6
51.04706997499985,3.6925145716485406,110.7
51.04707024597653,3.692513211440046,110.8
51.047070516953184,3.692511851231532,110.9
51.04707078792982,3.6925104910230058,111.0
51.04707105890645,3.692509130814462,111.1
51.04707132988307,3.692507770605904,111.2
51.047071600859645,3.692506410397329,111.3
51.04707187183623,3.6925050501887364,111.4
51.047072142812794,3.6925036899801285,111.5
51.047072413789344,3.692502329771505,111.6
51.047072684765865,3.6925009695628663,111.7
51.04707295574238,3.6924996093542117,111.8
51.047073226718894,3.6924982491455394,111.9
51.04707349769536,3.6924968889368524,112.0
51.04707376867184,3.6924955287281476,112.1
51.04707403964829,3.6924941685194286,112.2
51.047074310624716,3.6924928083106936,112.3
51.04707458160114,3.6924914481019413,112.4
51.04707485257754,3.692490087893175,112.5
51.04707512355394,3.6924887276843905,112.6
51.0470753945303,3.692487367475591,112.7
51.04707566550666,3.692486007266776,112.8
51.04707593648301,3.692484647057944,112.9
51.04707620745932,3.692483286849096,113.0
51.047076478435635,3.6924819266402333,113.1
51.047076749411936,3.6924805664313527,113.2
51.04707702038821,3.6924792062224583,113.3
51.04707729136446,3.6924778460135452,113.4
51.047077562340725,3.6924764858046184,113.5
51.04707783331695,3.692475125595675,113.6
51.04707810429316,3.6924737653867163,113.7
51.04707837526936,3.692472405177739,113.8
51.047078646245545,3.6924710449687472,113.9
51.04707891722171,3.6924696847597396,114.0
51.04707918819786,3.692468324550717,114.1
51.04707945917399,3.692466964341677,114.2
51.047079730150124,3.6924656041326203,114.3
51.04708000112622,3.692464243923548,114.4
51.04708027210231,3.69246288371446,114.5
51.04708054307838,3.692461523505357,114.6
51.047080814054446,3.6924601632962384,114.7
51.04708108503048,3.6924588030871024,114.8
51.0470813560065,3.6924574428779486,114.9
51.04708162698252,3.692456082668781,115.0
51.04708189795852,3.6924547224595976,115.1
51.047082168934494,3.6924533622503986,115.2
51.04708243991045,3.6924520020411835,115.3
51.0470827108864,3.69245064183195,115.4
51.04708298186234,3.6924492816227015,115.5
51.04708325283824,3.6924479214134385,115.6
51.04708352381415,3.692446561204159,115.7
51.047083794790026,3.692445200994863,115.8
51.047084065765894,3.6924438407855504,115.9
51.04708433674175,3.692442480576223,116.0
51.04708460771759,3.6924411203668783,116.1
51.047084878693404,3.6924397601575185,116.2
51.04708514966921,3.6924383999481436,116.3
51.047085420645004,3.69243703973875,116.4
51.04708569162077,3.6924356795293427,116.5
51.04708596259652,3.692434319319919,116.6
51.04708623357226,3.6924329591104783,116.7
51.047086504548,3.6924315989010226,116.8
51.04708677552371,3.69243023869155,116.9
51.0470870464994,3.6924288784820622,117.0
51.047087317475075,3.692427518272558,117.1
51.047087588450744,3.692426158063038,117.2
51.0470878594264,3.6924247978535023,117.3
51.04708813040202,3.692423437643949,117.4
51.04708840137762,3.692422077434381,117.5
51.04708867235323,3.6924207172247976,117.6
51.04708894332882,3.6924193570151984,117.7
51.04708921430438,3.6924179968055806,117.8
51.04708948527993,3.692416636595947,117.9
51.047089756255474,3.6924152763862996,118.0
51.04709002723099,3.692413916176637,118.1
51.04709029820649,3.6924125559669565,118.2
51.04709056918198,3.692411195757261,118.3
51.04709084015746,3.6924098355475463,118.4
51.047091111132914,3.6924084753378184,118.5
51.047091382108356,3.6924071151280744,118.6
51.04709165308378,3.692405754918315,118.7
51.047091924059195,3.692404394708539,118.8
51.04709219503459,3.6924030344987457,118.9
51.047092466009964,3.6924016742889365,119.0
51.04709273698533,3.692400314079113,119.1
51.047093007960676,3.692398953869273,119.2
51.047093278935996,3.692397593659417,119.3
51.04709354991132,3.6923962334495433,119.4
51.04709382088662,3.692394873239654,119.5
51.0470940918619,3.6923935130297503,119.6
51.04709436283717,3.6923921528198305,119.7
51.04709463381243,3.692390792609895,119.8
51.04709490478766,3.692389432399941,119.9
51.047095175762884,3.692388072189974,120.0
51.04709544673809,3.6923867119799882,120.1
51.04709571771328,3.692385351769988,120.2
51.047095988688454,3.6923839915599723,120.3
51.047096259663604,3.692382631349938,120.4
51.04709653063874,3.6923812711398902,120.5
51.047096801613876,3.692379910929827,120.6
51.04709707258898,3.692378550719745,120.7
51.04709734356407,3.6923771905096485,120.8
51.047097614539155,3.692375830299535,120.9
51.047097885514226,3.692374470089407,121.0
51.047098156489255,3.6923731098792634,121.1
51.047098427464306,3.692371749669102,121.2
51.047098698439314,3.6923703894589255,121.3
51.04709896941431,3.692369029248732,121.4
51.047099240389294,3.6923676690385236,121.5
51.047099511364266,3.6923663088282996,121.6
51.04709978233922,3.6923649486180596,121.7
51.04710005331415,3.692363588407802,121.8
51.04710032428906,3.6923622281975286,121.9
51.047100595263984,3.6923608679872397,122.0
51.04710086623887,3.6923595077769362,122.1
51.04710113721373,3.692358147566616,122.2
51.047101408188595,3.6923567873562795,122.3
51.04710167916344,3.692355427145924,122.4
51.04710195013828,3.6923540669355557,122.5
51.04710222111307,3.692352706725172,122.6
51.04710249208786,3.692351346514771,122.7
51.047102763062654,3.692349986304355,122.8
51.04710303403742,3.692348626093921,122.9
51.04710330501216,3.692347265883471,123.0
51.04710357598689,3.692345905673007,123.1
51.04710384696161,3.6923445454625266,123.2
51.047104117936314,3.6923431852520303,123.3
51.04710438891099,3.6923418250415168,123.4
51.04710465988566,3.692340464830988,123.5
51.04710493086032,3.6923391046204426,123.6
51.047105201834945,3.692337744409882,123.7
51.04710547280956,3.6923363841993058,123.8
51.04710574378417,3.6923350239887114,123.9
51.04710601475876,3.6923336637781032,124.0
51.047106285733335,3.692332303567477,124.1
51.047106556707895,3.6923309433568368,124.2
51.047106827682434,3.69232958314618,124.3
51.04710709865696,3.6923282229355063,124.4
51.047107369631476,3.692326862724818,124.5
51.047107640605965,3.6923255025141133,124.6
51.04710791158044,3.6923241423033915,124.7
51.04710818255491,3.6923227820926545,124.8
51.047108453529354,3.6923214218819007,124.9
51.047108724503794,3.692320061671132,125.0
51.047108995478204,3.692318701460348,125.1
51.047108995478204,3.692318701460348,125.2
51.04710926528077,3.692317338562943,125.3
51.04710953197572,3.6923159741270744,125.4
51.04710979555956,3.692314608170577,125.5
51.04711005602888,3.6923132407113033,125.6
51.04711031338023,3.6923118717671235,125.7
51.047110567610304,3.6923105013559314,125.8
51.0471108187157,3.6923091294956336,125.9
51.04711106669321,3.692307756204164,126.0
51.04711131153957,3.692306381499474,126.1
51.04711155325157,3.6923050053995246,126.2
51.04711179182603,3.692303627922301,126.3
51.047112027259885,3.6923022490858113,126.4
51.04711225955001,3.692300868908075,126.5
51.0471124886934,3.6922994874071273,126.6
51.04711271468706,3.692298104601027,126.7
51.047112937528006,3.6922967205078443,126.8
51.04711315721336,3.6922953351456735,126.9
51.04711337374022,3.6922939485326145,127.0
51.04711358710578,3.6922925606868,127.1
51.04711379730724,3.692291171626355,127.2
51.04711400434185,3.692289781369444,127.3
51.047114208206935,3.6922883899342365,127.4
51.047114408899766,3.6922869973389147,127.5
51.04711460641779,3.692285603601683,127.6
51.04711480075839,3.6922842087407557,127.7
51.047114991919024,3.692282812774358,127.8
51.04711517989721,3.692281415720745,127.9
51.04711536469048,3.6922800175981667,128.0
51.0471155462964,3.6922786184249006,128.1
51.04711572471264,3.692277218219233,128.2
51.047115899936834,3.692275816999464,128.3
51.04711607196671,3.6922744147839057,128.4
51.04711624080001,3.692273011590887,128.5
51.047116406434526,3.69227160743875,128.6
51.0471165688681,3.692270202345838,128.7
51.0471167280986,3.6922687963305223,128.8
51.047116884123966,3.6922673894111746,128.9
51.047117036942126,3.6922659816061874,129.0
51.04711718655112,3.692264572933962,129.1
51.047117332948964,3.692263163412899,129.2
51.04711747613376,3.692261753061429,129.3
51.04711761610362,3.6922603418979847,129.4
51.04711775285673,3.6922589299410067,129.5
51.0471178863913,3.6922575172089456,129.6
51.04711801670557,3.692256103720274,129.7
51.04711814379786,3.6922546894934647,129.8
51.0471182676665,3.692253274546995,129.9
51.04711838830986,3.692251858899358,130.0
51.04711850572638,3.6922504425690614,130.1
51.04711861991452,3.6922490255746174,130.2
51.04711873087279,3.692247607934537,130.3
51.047118838599715,3.6922461896673533,130.4
51.04711894309393,3.6922447707916053,130.5
51.04711904435403,3.6922433513258333,130.6
51.04711914237871,3.6922419312885935,130.7
51.047119237166704,3.6922405106984386,130.8
51.04711932871675,3.692239089573941,130.9
51.04711941702765,3.692237667933675,131.0
51.04711950209824,3.6922362457962143,131.1
51.04711958392746,3.6922348231801565,131.2
51.04711966251419,3.692233400104084,131.3
51.04711973785742,3.6922319765866045,131.4
51.047119809956165,3.6922305526463166,131.5
51.04711987880948,3.6922291283018343,131.6
51.04711994441647,3.6922277035717697,131.7
51.04712000677627,3.692226278474749,131.8
51.047120065888066,3.6922248530293946,131.9
51.04712012175111,3.6922234272543406,132.0
51.04712017436464,3.6922220011682167,132.1
51.047120223727966,3.6922205747896615,132.2
51.04712026984046,3.6922191481373208,132.3
51.04712031270153,3.6922177212298366,132.4
51.047120352310586,3.6922162940858625,132.5
51.04712038866715,3.6922148667240484,132.6
51.04712042177069,3.69221343916305,132.7
51.04712045162082,3.6922120114215238,132.8
51.04712047821715,3.692210583518131,132.9
51.047120501559284,3.692209155471537,133.0
51.047120521646995,3.6922077273004,133.1
51.04712053847994,3.692206299023391,133.2
51.04712055205795,3.692204870659175,133.3
51.04712056238083,3.6922034422264174,133.4
51.04712056944845,3.692202013743793,133.5
51.04712057326071,3.6922005852299695,133.6
51.04712057381757,3.692199156703619,133.7
51.04712057111903,3.6921977281834066,133.8
51.04712056516511,3.692196299688009,133.9
51.04712055595588,3.69219487123609,134.0
51.047120543491474,3.692193442846323,134.1
51.04712052777206,3.6921920145373774,134.2
51.04712050879783,3.692190586327915,134.3
51.04712048656904,3.692189158236613,134.4
51.04712046108597,3.692187730282123,134.5
51.047120432348976,3.6921863024831176,134.6
51.04712040035841,3.6921848748582553,134.7
51.04712036511471,3.6921834474261948,134.8
51.047120326618334,3.6921820202055913,134.9
51.04712028486975,3.6921805932150975,135.0
51.047120239869564,3.6921791664733687,135.1
51.04712019161829,3.692177739999042,135.2
51.047120140116625,3.6921763138107706,135.3
51.04712008536521,3.69217488792719,135.4
51.04712002736476,3.692173462366938,135.5
